,Year,Month,Day,HomeTeam,AwayTeam,HomeScore,AwayScore,Tournament,Location,RatingTeam1,RatingTeam2,MatchName,Date,TotalGoals,Result,NewResult,HigherRating,LowerRating,HigherTeam,LowerTeam,HigherTeamScoring,HigherTeamConceding,LowerTeamScoring,LowerTeamConceding,HigherTeamExpectedScoring,HigherTeamExpectedConceding,RatingTotal,RatingDifferenceAbsolute,RatingDifferenceRelative
6412,2023,9,7,Paraguay,Peru,0,0,World Cup qualifier,,1720,1842,Paraguay-Peru,2023-09-07,0,0-0,0-0,1842,1720,Peru,Paraguay,0.9012620726257461,1.110265415063843,1.0149791218080475,1.3009891291602904,-0.3997270565345443,0.0952862932557954,3562,122,1.0709302325581396
6413,2023,9,7,Colombia,Venezuela,1,0,World Cup qualifier,,1956,1694,Colombia-Venezuela,2023-09-07,1,1-0,1-0,1956,1694,Colombia,Venezuela,1.630835629863744,0.5590094985498225,1.3458041862609225,0.7527311782218582,0.8781044516418859,-0.7867946877111,3650,262,1.154663518299882
6414,2023,9,7,Argentina,Ecuador,1,0,World Cup qualifier,,2151,1849,Argentina-Ecuador,2023-09-07,1,1-0,1-0,2151,1849,Argentina,Ecuador,2.8459614403027405,0.4617784073811944,1.4207912296257779,0.920899826515641,1.9250616137870995,-0.9590128222445835,4000,302,1.163331530557058
6424,2023,9,8,Slovakia,Portugal,0,1,European Championship qualifier,,1613,2019,Slovakia-Portugal,2023-09-08,1,0-1,1-0,2019,1613,Portugal,Slovakia,2.778466203662558,0.4072091102398534,1.197197275327319,0.621157408346586,2.1573087953159718,-0.7899881650874656,3632,406,1.2517048977061376
6436,2023,9,8,Uruguay,Chile,3,1,World Cup qualifier,,1926,1698,Uruguay-Chile,2023-09-08,4,3-1,3-1,1926,1698,Uruguay,Chile,1.8875380276393794,0.6209311981765165,1.6224196932041584,0.7744708859339117,1.1130671417054678,-1.0014884950276417,3624,228,1.1342756183745584
6449,2023,9,9,Romania,Israel,1,1,European Championship qualifier,,1629,1620,Romania-Israel,2023-09-09,2,1-1,1-1,1629,1620,Romania,Israel,1.673431365570948,0.9767122505784204,1.717124902224771,1.7229194424462773,-0.04948807687532919,-0.7404126516463506,3249,9,1.0055555555555555
6453,2023,9,9,England,Ukraine,1,1,European Championship qualifier,PL,1999,1840,England-Ukraine,2023-09-09,2,1-1,1-1,1999,1840,England,Ukraine,3.2572938734550556,0.5713677564201517,1.6958976290289471,1.2087848691518968,2.048509004303159,-1.1245298726087953,3839,159,1.0864130434782608
6466,2023,9,10,Ireland,Netherlands,1,2,European Championship qualifier,,1648,1972,Ireland-Netherlands,2023-09-10,3,1-2,2-1,1972,1648,Netherlands,Ireland,2.173514615442695,1.6003339327438841,1.3300324407520292,1.2531618422132733,0.9203527732294217,0.27030149199185494,3620,324,1.1966019417475728
6468,2023,9,10,Finland,Denmark,0,1,European Championship qualifier,,1689,1868,Finland-Denmark,2023-09-10,1,0-1,1-0,1868,1689,Denmark,Finland,1.842799804848064,0.8806751791935366,1.7830576350999288,0.6783415209375564,1.1644582839105078,-0.9023824559063922,3557,179,1.1059798697454115
6470,2023,9,10,Albania,Poland,2,0,European Championship qualifier,,1615,1724,Albania-Poland,2023-09-10,2,2-0,0-2,1724,1615,Poland,Albania,1.3193902228643881,1.194064917562418,1.313076725229668,0.9710214801569945,0.3483687427073936,-0.11901180766724995,3339,109,1.0674922600619194
6509,2023,9,12,Sweden,Austria,1,3,European Championship qualifier,,1722,1821,Sweden-Austria,2023-09-12,4,1-3,3-1,1821,1722,Austria,Sweden,1.5902670954430393,0.9293570732991951,2.476653270644977,1.0492527103105904,0.5410143851324489,-1.5472961973457817,3543,99,1.0574912891986064
6511,2023,9,12,Norway,Georgia,2,1,European Championship qualifier,,1745,1624,Norway-Georgia,2023-09-12,3,2-1,2-1,1745,1624,Norway,Georgia,2.3225136194921934,1.1407041029366833,1.577694310196092,2.2564044683417386,0.06610915115045479,-0.43699020725940874,3369,121,1.0745073891625616
6513,2023,9,12,Italy,Ukraine,2,1,European Championship qualifier,,1956,1831,Italy-Ukraine,2023-09-12,3,2-1,2-1,1956,1831,Italy,Ukraine,1.527348399119442,1.3571578808833002,1.5693707873873204,1.1708239838515517,0.35652441526789036,-0.21221290650402014,3787,125,1.0682687056253413
6523,2023,9,12,Venezuela,Paraguay,1,0,World Cup qualifier,,1710,1704,Venezuela-Paraguay,2023-09-12,1,1-0,1-0,1710,1704,Venezuela,Paraguay,1.1011125160316637,0.7976891458178839,0.8304374632974934,1.0644456511311466,0.03666686490051707,-0.03274831747960949,3414,6,1.0035211267605635
6524,2023,9,12,Peru,Brazil,0,1,World Cup qualifier,,1830,2108,Peru-Brazil,2023-09-12,1,0-1,1-0,2108,1830,Brazil,Peru,2.771172768152803,1.3643536726775927,0.7373962412392467,0.9083989759613259,1.862773792191477,0.6269574314383459,3938,278,1.151912568306011
6525,2023,9,12,Ecuador,Uruguay,2,1,World Cup qualifier,,1868,1907,Ecuador-Uruguay,2023-09-12,3,2-1,1-2,1907,1868,Uruguay,Ecuador,2.089803840795856,0.6898527985080589,1.162465551512,0.9352816762400697,1.1545221645557862,-0.472612753003941,3775,39,1.0208779443254818
6526,2023,9,12,Chile,Colombia,0,0,World Cup qualifier,,1707,1947,Chile-Colombia,2023-09-12,0,0-0,0-0,1947,1707,Colombia,Chile,1.5161382426157906,0.45737140790440023,1.5092524762579478,1.1791125430368368,0.3370256995789538,-1.0518810683535476,3654,240,1.140597539543058
6549,2023,10,12,Spain,Scotland,2,0,European Championship qualifier,,2017,1817,Spain-Scotland,2023-10-12,2,2-0,2-0,2017,1817,Spain,Scotland,3.0710953271251276,0.6393945909851843,1.8853429262015104,0.9711449028410559,2.0999504242840716,-1.245948335216326,3834,200,1.1100715465052284
6553,2023,10,12,Croatia,Turkey,0,1,European Championship qualifier,,1979,1743,Croatia-Turkey,2023-10-12,1,0-1,0-1,1979,1743,Croatia,Turkey,1.9308379493971457,0.5936225697178484,1.8761359557748247,1.68434583013408,0.2464921192630658,-1.2825133860569764,3722,236,1.1353987378083763
6556,2023,10,12,Albania,Czechia,3,0,European Championship qualifier,,1658,1749,Albania-Czechia,2023-10-12,3,3-0,0-3,1749,1658,Czechia,Albania,1.7939805248100638,1.0059158880089383,1.437971866097001,0.79447212012845,0.9995084046816137,-0.4320559780880626,3407,91,1.054885404101327
6564,2023,10,12,Colombia,Uruguay,2,2,World Cup qualifier,,1939,1915,Colombia-Uruguay,2023-10-12,4,2-2,2-2,1939,1915,Colombia,Uruguay,1.240476743958374,0.37421297010360016,1.891657687923882,0.9280613805975028,0.31241536336087117,-1.517444717820282,3854,24,1.012532637075718
6565,2023,10,12,Chile,Peru,2,0,World Cup qualifier,,1739,1798,Chile-Peru,2023-10-12,2,2-0,0-2,1798,1739,Peru,Chile,0.6033241973775655,0.9250537076047212,1.234842935120139,0.9647284443028664,-0.36140424692530093,-0.30978922751541793,3537,59,1.0339275445658425
6566,2023,10,12,Brazil,Venezuela,1,1,World Cup qualifier,,2090,1728,Brazil-Venezuela,2023-10-12,2,1-1,1-1,2090,1728,Brazil,Venezuela,2.449141355761384,1.116289368554394,1.0827284222077247,0.6526547556691776,1.7964866000922064,0.033560946346669285,3818,362,1.2094907407407407
6568,2023,10,12,Argentina,Paraguay,1,0,World Cup qualifier,,2158,1702,Argentina-Paraguay,2023-10-12,1,1-0,1-0,2158,1702,Argentina,Paraguay,2.5993626170621646,0.30912438841220446,0.67944883360704,1.0527282600163927,1.546634357045772,-0.37032444519483554,3860,456,1.2679200940070505
6582,2023,10,13,Portugal,Slovakia,3,2,European Championship qualifier,,2024,1612,Portugal-Slovakia,2023-10-13,5,3-2,3-2,2024,1612,Portugal,Slovakia,3.6450889462534475,0.2725945283423812,1.3468841264587836,0.564576446909698,3.0805124993437496,-1.0742895981164025,3636,412,1.2555831265508686
6583,2023,10,13,Netherlands,France,1,2,European Championship qualifier,,1954,2121,Netherlands-France,2023-10-13,3,1-2,2-1,2121,1954,France,Netherlands,1.8783401589179154,0.7273842008846922,2.141966503544023,1.4911823086086324,0.38715785030928296,-1.4145823026593307,4075,167,1.0854657113613102
6585,2023,10,13,Ireland,Greece,0,2,European Championship qualifier,,1613,1723,Ireland-Greece,2023-10-13,2,0-2,2-0,1723,1613,Greece,Ireland,1.7490836059359038,0.985027173299545,1.2700265424334785,1.388950598174496,0.3601330077614078,-0.2849993691339334,3336,110,1.0681959082455053
6588,2023,10,13,Austria,Belgium,2,3,European Championship qualifier,,1805,1999,Austria-Belgium,2023-10-13,5,2-3,3-2,1999,1805,Belgium,Austria,2.265633111574741,0.559408419897976,1.8465821689988502,0.9422012417902506,1.3234318697844902,-1.2871737491008743,3804,194,1.1074792243767313
6606,2023,10,14,Slovenia,Finland,3,0,European Championship qualifier,,1700,1662,Slovenia-Finland,2023-10-14,3,3-0,3-0,1700,1662,Slovenia,Finland,2.1261982306219753,0.993481172265925,1.4588653378090326,0.7368248807670916,1.3893733498548837,-0.4653841655431076,3362,38,1.022864019253911
6609,2023,10,14,Hungary,Serbia,2,1,European Championship qualifier,,1859,1817,Hungary-Serbia,2023-10-14,3,2-1,2-1,1859,1817,Hungary,Serbia,1.4848597345849737,0.6523911599758159,2.076068465462815,1.2756064727122471,0.20925326187272653,-1.4236773054869993,3676,42,1.023115024766098
6617,2023,10,15,Wales,Croatia,2,1,European Championship qualifier,,1706,1948,Wales-Croatia,2023-10-15,3,2-1,1-2,1948,1706,Croatia,Wales,1.57977650405221,0.6675093752236941,1.4835787996372312,1.0128432329234698,0.5669332711287403,-0.816069424413537,3654,242,1.141852286049238
6621,2023,10,15,Norway,Spain,0,1,European Championship qualifier,,1745,2028,Norway-Spain,2023-10-15,1,0-1,1-0,2028,1745,Spain,Norway,2.876350722193286,0.523141028987878,2.579533910569154,0.9123721680815814,1.9639785541117045,-2.056392881581276,3773,283,1.1621776504297994
6637,2023,10,16,Greece,Netherlands,0,1,European Championship qualifier,,1710,1967,Greece-Netherlands,2023-10-16,1,0-1,1-0,1967,1710,Netherlands,Greece,1.9343362301723823,1.5836946161343355,1.7947047684930122,0.8059313236087186,1.1284049065636639,-0.2110101523586767,3677,257,1.1502923976608188
6640,2023,10,16,Belgium,Sweden,1,1,European Championship qualifier,,1983,1740,Belgium-Sweden,2023-10-16,2,1-1,1-1,1983,1740,Belgium,Sweden,2.399154364015697,0.8213341617347076,2.3521397927458105,1.3304914837616348,1.068662880254062,-1.530805631011103,3723,243,1.139655172413793
6686,2023,10,17,England,Italy,3,1,European Championship qualifier,,2031,1940,England-Italy,2023-10-17,4,3-1,3-1,2031,1940,England,Italy,2.5338596797511155,0.5834162993465744,2.047233225856816,1.0572709781119614,1.4765887016391541,-1.4638169265102419,3971,91,1.0469072164948454
6693,2023,10,17,Venezuela,Chile,3,0,World Cup qualifier,,1754,1713,Venezuela-Chile,2023-10-17,3,3-0,3-0,1754,1713,Venezuela,Chile,1.0676868908972292,0.7158084364565998,1.3739624014619318,0.7893232726114361,0.27836361828579315,-0.6581539650053321,3467,41,1.0239346176298891
6694,2023,10,17,Uruguay,Brazil,2,0,World Cup qualifier,,1951,2054,Uruguay-Brazil,2023-10-17,2,2-0,0-2,2054,1951,Brazil,Uruguay,2.1856611092593137,1.0951458469990496,1.9113562901195396,1.1229593113979568,1.0627017978613569,-0.81621044312049,4005,103,1.052793439261917
6695,2023,10,17,Peru,Argentina,0,2,World Cup qualifier,,1787,2169,Peru-Argentina,2023-10-17,2,0-2,2-0,2169,1787,Argentina,Peru,2.3085694139599524,0.25291995415544,0.4936288887634626,1.1204984880402264,1.188070925919726,-0.24070893460802262,3956,382,1.2137660884163401
6697,2023,10,17,Ecuador,Colombia,0,0,World Cup qualifier,,1877,1941,Ecuador-Colombia,2023-10-17,0,0-0,0-0,1941,1877,Colombia,Ecuador,1.3785718814204877,0.6698106119029456,1.439336443574149,0.9566761634334349,0.42189571798705283,-0.7695258316712034,3818,64,1.0340969632392114
6708,2023,11,15,Israel,Switzerland,1,1,European Championship qualifier,HU,1616,1833,Israel-Switzerland,2023-11-15,2,1-1,1-1,1833,1616,Switzerland,Israel,2.3735211583703117,1.5834818016600891,1.2109572154183754,1.2471887855321833,1.1263323728381285,0.3725245862417137,3449,217,1.1342821782178218
6735,2023,11,16,Georgia,Scotland,2,2,European Championship qualifier,,1641,1810,Georgia-Scotland,2023-11-16,4,2-2,2-2,1810,1641,Scotland,Georgia,1.4439072481183663,1.6748986539679795,2.9031849377407593,1.479277879354716,-0.03537063123634976,-1.2282862837727797,3451,169,1.1029859841560024
6744,2023,11,16,Venezuela,Ecuador,0,0,World Cup qualifier,,1755,1876,Venezuela-Ecuador,2023-11-16,0,0-0,0-0,1876,1755,Ecuador,Venezuela,1.177638908378849,0.7827350428091739,1.419016547097733,0.5856614480099452,0.5919774603689038,-0.636281504288559,3631,121,1.0689458689458688
6747,2023,11,16,Colombia,Brazil,2,1,World Cup qualifier,,1962,2033,Colombia-Brazil,2023-11-16,3,2-1,1-2,2033,1962,Brazil,Colombia,1.7882681803030747,1.2596647839083133,1.1279224484349444,0.5480268642842281,1.2402413160188466,0.1317423354733689,3995,71,1.0361875637104996
6748,2023,11,16,Chile,Paraguay,0,0,World Cup qualifier,,1707,1717,Chile-Paraguay,2023-11-16,0,0-0,0-0,1717,1707,Paraguay,Chile,0.6366558307617375,0.8534792484407256,1.1241510557415806,1.1912644957729932,-0.5546086650112557,-0.27067180730085494,3424,10,1.005858230814294
6749,2023,11,16,Bolivia,Peru,2,0,World Cup qualifier,,1616,1748,Bolivia-Peru,2023-11-16,2,2-0,0-2,1748,1616,Peru,Bolivia,0.4038781817155603,1.2804078538510943,0.5589866762240034,1.9894715179747473,-1.585593336259187,0.7214211776270909,3364,132,1.0816831683168318
6750,2023,11,16,Argentina,Uruguay,0,2,World Cup qualifier,,2117,2003,Argentina-Uruguay,2023-11-16,2,0-2,0-2,2117,2003,Argentina,Uruguay,2.2524658841490517,0.20693450794535997,1.927473328279623,0.9187848911437828,1.3336809930052689,-1.720538820334263,4120,114,1.0569146280579131
6761,2023,11,17,Poland,Czechia,1,1,European Championship qualifier,,1708,1754,Poland-Czechia,2023-11-17,2,1-1,1-1,1754,1708,Czechia,Poland,1.3827472934678937,1.1196627018902807,1.2019800694726812,1.0792436700999266,0.3035036233679671,-0.08231736758240049,3462,46,1.0269320843091334
6766,2023,11,17,Denmark,Slovenia,2,1,European Championship qualifier,,1878,1705,Denmark-Slovenia,2023-11-17,3,2-1,2-1,1878,1705,Denmark,Slovenia,1.940947451340525,0.8129317848475492,2.051421956036198,0.6650576442441315,1.2758898070963935,-1.238490171188649,3583,173,1.1014662756598241
6778,2023,11,18,Netherlands,Ireland,1,0,European Championship qualifier,,1970,1613,Netherlands-Ireland,2023-11-18,1,1-0,1-0,1970,1613,Netherlands,Ireland,1.7644569155955854,1.2957501404735472,1.5774557846042292,1.2273140367944975,0.5371428788010879,-0.281705644130682,3583,357,1.2213267203967761
6792,2023,11,19,Spain,Georgia,3,1,European Championship qualifier,,2033,1638,Spain-Georgia,2023-11-19,4,3-1,3-1,2033,1638,Spain,Georgia,2.61970585535253,0.5320200276695711,2.7389694945151666,1.5739546285629493,1.0457512267895805,-2.2069494668455953,3671,395,1.2411477411477412
6812,2023,11,20,Italy,Ukraine,0,0,European Championship qualifier,DE,1938,1850,Italy-Ukraine,2023-11-20,0,0-0,0-0,1938,1850,Italy,Ukraine,2.4283131511934055,1.5176772663394122,1.8242459083436184,1.0665144133942757,1.3617987377991299,-0.3065686420042062,3788,88,1.0475675675675675
6839,2023,11,21,Uzbekistan,Iran,2,2,World Cup and Asian Cup qualifier,,1638,1826,Uzbekistan-Iran,2023-11-21,4,2-2,2-2,1826,1638,Iran,Uzbekistan,3.0285683033686785,0.47021150284258206,2.1073992736322547,1.0868290976981716,1.941739205670507,-1.6371877707896725,3464,188,1.1147741147741148
6854,2023,11,21,Wales,Turkey,1,1,European Championship qualifier,,1696,1766,Wales-Turkey,2023-11-21,2,1-1,1-1,1766,1696,Turkey,Wales,2.2897844566189685,1.2861668746564567,1.4724783700050885,1.0085975360892647,1.2811869205297037,-0.18631149534863178,3462,70,1.0412735849056605
6855,2023,11,21,Romania,Switzerland,1,0,European Championship qualifier,,1674,1792,Romania-Switzerland,2023-11-21,1,1-0,0-1,1792,1674,Switzerland,Romania,1.9194645770908696,1.3905952556567538,1.8528816878231051,0.6214049070443841,1.2980596700464855,-0.46228643216635135,3466,118,1.070489844683393
6857,2023,11,21,Greece,France,2,2,European Championship qualifier,,1729,2110,Greece-France,2023-11-21,4,2-2,2-2,2110,1729,France,Greece,4.412704715139865,0.6688678305371453,1.5650502995697022,0.6882680761347619,3.7244366390051034,-0.8961824690325569,3839,381,1.2203585887796413
6865,2023,11,21,Canada,Jamaica,2,3,CONCACAF Nations League A,,1706,1618,Canada-Jamaica,2023-11-21,5,2-3,2-3,1706,1618,Canada,Jamaica,1.7526593080271886,1.7198249585906666,1.6493589266756468,1.2579077662370217,0.4947515417901669,0.07046603191501988,3324,88,1.0543881334981458
6866,2023,11,21,Uruguay,Bolivia,3,0,World Cup qualifier,,2007,1612,Uruguay-Bolivia,2023-11-21,3,3-0,3-0,2007,1612,Uruguay,Bolivia,1.940659995865146,0.751733092754004,0.82098909872873,1.6277494237975203,0.31291057206762574,-0.06925600597472603,3619,395,1.2450372208436724
6867,2023,11,21,Peru,Venezuela,1,1,World Cup qualifier,,1743,1760,Peru-Venezuela,2023-11-21,2,1-1,1-1,1760,1743,Venezuela,Peru,1.1610135385345086,0.47917754837177334,0.3304457850400038,1.4112427895145316,-0.250229250980023,0.14873176333176952,3503,17,1.0097532989099254
6868,2023,11,21,Paraguay,Colombia,0,1,World Cup qualifier,,1705,1974,Paraguay-Colombia,2023-11-21,1,0-1,1-0,1974,1705,Colombia,Paraguay,1.2864820032649544,0.630203798050732,0.5209002251686943,0.6983012032696846,0.5881807999952698,0.10930357288203774,3679,269,1.1577712609970674
6869,2023,11,21,Ecuador,Chile,1,0,World Cup qualifier,,1883,1700,Ecuador-Chile,2023-11-21,1,1-0,1-0,1883,1700,Ecuador,Chile,0.9635227432190582,0.6404195804802332,0.9197599546976568,0.9746709510869944,-0.011148207867936244,-0.27934037421742364,3583,183,1.1076470588235294
6870,2023,11,21,Brazil,Argentina,0,1,World Cup qualifier,,2012,2138,Brazil-Argentina,2023-11-21,1,0-1,1-0,2138,2012,Argentina,Brazil,1.8429266324855875,0.5329464155916581,1.6449466929752428,1.3942711868340742,0.4486554456515133,-1.1120002773835846,4150,126,1.062624254473161
6956,2024,1,18,Ivory Coast,Nigeria,0,1,African Nations Cup,,1618,1603,Ivory Coast-Nigeria,2024-01-18,1,0-1,0-1,1618,1603,Ivory Coast,Nigeria,2.780762670299356,0.544968617633281,1.4937546713639707,1.3414253229735262,1.43933734732583,-0.9487860537306897,3221,15,1.0093574547723019
6959,2024,1,19,Iraq,Japan,2,1,Asian Cup,QA,1666,1870,Iraq-Japan,2024-01-19,3,2-1,1-2,1870,1666,Japan,Iraq,4.217058136846506,0.8423259212131862,1.7850580470627673,1.0010997218167472,3.215958415029759,-0.9427321258495811,3536,204,1.1224489795918366
6967,2024,1,20,Mali,Tunisia,1,1,African Nations Cup,CI,1648,1688,Mali-Tunisia,2024-01-20,2,1-1,1-1,1688,1648,Tunisia,Mali,1.140048729019382,0.6779033524376958,2.423423430338096,0.6736490803987354,0.46639964862064653,-1.7455200779004,3336,40,1.0242718446601942
6985,2024,1,23,Australia,Uzbekistan,1,1,Asian Cup,QA,1785,1651,Australia-Uzbekistan,2024-01-23,2,1-1,1-1,1785,1651,Australia,Uzbekistan,1.8476944371302912,0.41190555387375555,2.00112895734091,0.6610214862992426,1.1866729508310487,-1.5892234034671546,3436,134,1.0811629315566322
7010,2024,1,30,Saudi Arabia,South Korea,1,1,Asian Cup,QA,1615,1760,Saudi Arabia-South Korea,2024-01-30,2,1-1,1-1,1760,1615,South Korea,Saudi Arabia,2.584108278448408,1.1673841802549627,1.2897870565526026,0.5109297270566748,2.073178551391733,-0.1224028762976399,3375,145,1.089783281733746
7015,2024,2,2,South Korea,Australia,2,1,Asian Cup,QA,1787,1763,South Korea-Australia,2024-02-02,3,2-1,2-1,1787,1763,South Korea,Australia,2.296088591457788,1.1369506929358786,2.112919416591352,0.4244987592047454,1.8715898322530429,-0.9759687236554733,3550,24,1.0136131593874078
7021,2024,2,3,Iran,Japan,2,1,Asian Cup,QA,1852,1850,Iran-Japan,2024-02-03,3,2-1,2-1,1852,1850,Iran,Japan,2.3925212289354345,0.7213200439170713,3.4231670787085666,1.0353535661640967,1.3571676627713378,-2.7018470347914953,3702,2,1.001081081081081
7024,2024,2,6,Jordan,South Korea,2,0,Asian Cup,QA,1627,1729,Jordan-South Korea,2024-02-06,2,2-0,0-2,1729,1627,South Korea,Jordan,2.2422543021018266,1.112050566947537,1.6113604116228235,1.5551902021202955,0.6870640999815312,-0.4993098446752866,3356,102,1.0626920712968655
